Listener,NativeListener,ListenerVariety,ListenerRhotic,Trial,Stimulus,RJudgment,Confidence,Word,FollSegment,Rpresent,ProbPresent,F3min_norm,diffF3F1_55,F3min_orig
K,FALSE,L2English,TRUE,1,burnt59,Present,5,burnt,N,Present,0.5915306878306879,-656.1954887218044,1422,1732
K,FALSE,L2English,TRUE,2,burnt3611,Present,3,burnt,N,Absent,0.401657671957672,645.3511450381679,2456,2767
K,FALSE,L2English,TRUE,3,churned3729,Present,3,churned,N,Absent,0.33636666666666665,-458.64885496183206,2713,1663
K,FALSE,L2English,TRUE,4,curl14566,Present,4,curl,L,Present,0.8550375661375662,-161.87254901960773,1493,1867
K,FALSE,L2English,TRUE,5,curl15255,Absent,4,curl,L,Absent,0.46818518518518537,-291.875,1852,2082
K,FALSE,L2English,TRUE,6,firm1794,Present,5,firm,M,Present,0.85174550264550275,83.44444444444434,1606,1910
K,FALSE,L2English,TRUE,7,firm36165,Present,5,firm,M,Absent,0.5455661375661377,-20.478787878787898,1743,2054
K,FALSE,L2English,TRUE,8,firms38493,Present,5,firms,M,Present,0.7578873015873016,-544.0101010101009,1416,1494
K,FALSE,L2English,TRUE,9,girl15366,Present,5,girl,L,Absent,0.5079804232804234,-418.875,2118,1955
K,FALSE,L2English,TRUE,10,girls2107,Present,5,girls,L,Absent,0.4897285714285715,-308.7532467532469,2349,2016
K,FALSE,L2English,TRUE,11,girls3375,Present,5,girls,L,Present,0.6252830687830687,-335.64885496183206,2445,1786
K,FALSE,L2English,TRUE,12,girls3958,Present,5,girls,L,Absent,0.12439470899470903,530.3511450381679,2373,2652
K,FALSE,L2English,TRUE,13,girls7121,Present,5,girls,L,Absent,0.41994285714285723,52.74736842105267,1848,2241
K,FALSE,L2English,TRUE,14,girls7728,Present,5,girls,L,Absent,0.4384116402116402,196.45205479452034,1962,2313
K,FALSE,L2English,TRUE,15,girls8781,Present,5,girls,L,Present,0.973900529100529,-302.75925925925935,1422,1680
K,FALSE,L2English,TRUE,16,girls9249,Present,5,girls,L,Present,0.9200253968253971,-75.04516129032254,1322,1697
K,FALSE,L2English,TRUE,17,girls9264,Present,5,girls,L,Present,0.6832010582010583,-161.04516129032254,1239,1611
K,FALSE,L2English,TRUE,18,girls10819,Present,5,girls,L,Present,0.9833925925925926,-191.313432835821,1420,1743
K,FALSE,L2English,TRUE,19,girls30950,Present,5,girls,L,Absent,0.4817936507936506,-899.3233333333333,2651,1370
K,FALSE,L2English,TRUE,20,girls30958,Present,5,girls,L,Present,0.6091100529100528,-560.3233333333333,2143,1709
K,FALSE,L2English,TRUE,21,girls36724,Present,5,girls,L,Present,0.8399201058201056,-193.4787878787879,1438,1881
K,FALSE,L2English,TRUE,22,girls37260,Present,5,girls,L,Present,0.7431904761904758,-126.58015267175551,1751,2136
K,FALSE,L2English,TRUE,23,hern42719,Present,4,hern,N,Present,0.7646370370370371,-62.244444444444525,1717,1914
K,FALSE,L2English,TRUE,24,learn2352,Present,5,learn,N,Absent,0.5592333333333334,-132.7532467532469,1864,2192
K,FALSE,L2English,TRUE,25,learn3830,Present,3,learn,N,Absent,0.5254539682539682,-510.64885496183206,1554,1611
K,FALSE,L2English,TRUE,26,learn3842,Present,2,learn,N,Absent,0.1759079365079365,997.3511450381679,2819,3119
K,FALSE,L2English,TRUE,27,learn5168,Present,2,learn,N,Present,0.7641492063492066,188.60439560439568,1806,2160
K,FALSE,L2English,TRUE,28,learn6557,Present,1,learn,N,Absent,0.4321058201058203,-231.9076923076923,2262,1990
K,FALSE,L2English,TRUE,29,learn14552,Present,5,learn,N,Absent,0.4511772486772487,403.12745098039227,2237,2432
K,FALSE,L2English,TRUE,30,learn15242,Present,5,learn,N,Present,0.6602862433862432,-343.875,1822,2030
K,FALSE,L2English,TRUE,31,learn30708,Present,5,learn,N,Present,0.728246031746032,-441.32333333333327,2113,1828
K,FALSE,L2English,TRUE,32,learns37623,Present,5,learns,N,Present,0.5951502645502643,-36.58015267175551,1902,2226
K,FALSE,L2English,TRUE,33,learnt3954,Present,2,learnt,N,Absent,0.19346031746031744,580.3511450381679,2667,2702
K,FALSE,L2English,TRUE,34,learnt4913,Present,3,learnt,N,Present,0.6183835978835978,-273.3956043956043,2166,1698
K,FALSE,L2English,TRUE,35,learnt36931,Present,4,learnt,N,Absent,0.5127798941798942,-39.58015267175551,1898,2223
K,FALSE,L2English,TRUE,36,learnt37114,Present,3,learnt,N,Absent,0.4219645502645505,171.4198473282445,2052,2434
K,FALSE,L2English,TRUE,37,learnt37253,Present,4,learnt,N,Absent,0.540125396825397,94.41984732824449,1918,2357
K,FALSE,L2English,TRUE,38,term5667,Present,4,term,M,Present,0.5704751322751324,-478.8532110091742,1715,1619
K,FALSE,L2English,TRUE,39,term7278,Absent,4,term,M,Absent,0.4216650793650793,124.74736842105267,2139,2313
K,FALSE,L2English,TRUE,40,term9089,Absent,3,term,M,Present,0.7138671957671957,-317.04516129032254,1990,1455
K,FALSE,L2English,TRUE,41,terms3547,Present,2,terms,M,Absent,0.2641925925925926,498.35114503816794,2304,2620
K,FALSE,L2English,TRUE,42,terms7274,Present,3,terms,M,Absent,0.42714074074074077,159.74736842105267,1884,2348
K,FALSE,L2English,TRUE,43,terms8922,Present,5,terms,M,Present,0.6602,-273.75925925925935,1500,1709
K,FALSE,L2English,TRUE,44,turn8684,Present,5,turn,N,Present,0.8996481481481481,-250.31944444444434,1760,1824
K,FALSE,L2English,TRUE,45,turn12588,Present,5,turn,N,Present,0.7594201058201058,-170.090909090909,1385,1641
K,FALSE,L2English,TRUE,46,turn14128,Present,5,turn,N,Present,0.989714814814815,3.4074074074073906,1472,1949
K,FALSE,L2English,TRUE,47,turn14515,Present,1,turn,N,Absent,0.3207978835978836,726.1274509803923,2283,2755
K,FALSE,L2English,TRUE,48,turn14517,Absent,4,turn,N,Absent,0.17551851851851846,514.1274509803923,2328,2543
K,FALSE,L2English,TRUE,49,turned606,Present,1,turned,N,Absent,0.4549174603174602,-117.1954887218044,1829,2271
K,FALSE,L2English,TRUE,50,turned2120,Present,2,turned,N,Absent,0.5010962962962962,-78.75324675324691,1995,2246
K,FALSE,L2English,TRUE,51,turned2180,Present,4,turned,N,Present,0.6751666666666668,-302.7532467532469,2045,2022
K,FALSE,L2English,TRUE,52,turned3429,Absent,4,turned,N,Absent,0.3920126984126985,681.3511450381679,2403,2803
K,FALSE,L2English,TRUE,53,turned4154,Absent,4,turned,N,Absent,0.4314148148148149,374.5903614457832,2062,2410
K,FALSE,L2English,TRUE,54,turned23663,Present,4,turned,N,Present,0.7613365079365078,18.3125,1740,2163
K,FALSE,L2English,TRUE,55,turned36334,Present,4,turned,N,Present,0.9786994708994712,-326.4787878787879,1477,1748
K,FALSE,L2English,TRUE,56,turns3334,Absent,3,turns,N,Absent,0.1610111111111112,698.3511450381679,2563,2820
K,FALSE,L2English,TRUE,57,world4429,Present,5,world,L,Present,0.5702793650793652,62.590361445783174,1786,2098
K,FALSE,L2English,TRUE,58,world13123,Present,5,world,L,Present,0.7649671957671961,-217.090909090909,1274,1594
K,FALSE,L2English,TRUE,59,world15080,Absent,3,world,L,Absent,0.4654232804232804,-288.875,1918,2085
K,FALSE,L2English,TRUE,60,world30539,Present,5,world,L,Absent,0.20067724867724868,-191.32333333333327,1799,2078
D,TRUE,BritishEnglish,FALSE,1,burnt59,Absent,2,burnt,N,Present,0.5915306878306879,-656.1954887218044,1422,1732
D,TRUE,BritishEnglish,FALSE,2,burnt3611,Absent,2,burnt,N,Absent,0.401657671957672,645.3511450381679,2456,2767
D,TRUE,BritishEnglish,FALSE,3,churned3729,Present,3,churned,N,Absent,0.33636666666666665,-458.64885496183206,2713,1663
D,TRUE,BritishEnglish,FALSE,4,curl14566,Present,4,curl,L,Present,0.8550375661375662,-161.87254901960773,1493,1867
D,TRUE,BritishEnglish,FALSE,5,curl15255,Present,2,curl,L,Absent,0.46818518518518537,-291.875,1852,2082
D,TRUE,BritishEnglish,FALSE,6,firm1794,Present,3,firm,M,Present,0.85174550264550275,83.44444444444434,1606,1910
D,TRUE,BritishEnglish,FALSE,7,firm36165,Present,3,firm,M,Absent,0.5455661375661377,-20.478787878787898,1743,2054
D,TRUE,BritishEnglish,FALSE,8,firms38493,Present,4,firms,M,Present,0.7578873015873016,-544.0101010101009,1416,1494
D,TRUE,BritishEnglish,FALSE,9,girl15366,Present,4,girl,L,Absent,0.5079804232804234,-418.875,2118,1955
D,TRUE,BritishEnglish,FALSE,10,girls2107,Present,4,girls,L,Absent,0.4897285714285715,-308.7532467532469,2349,2016
D,TRUE,BritishEnglish,FALSE,11,girls3375,Present,3,girls,L,Present,0.6252830687830687,-335.64885496183206,2445,1786
D,TRUE,BritishEnglish,FALSE,12,girls3958,Absent,3,girls,L,Absent,0.12439470899470903,530.3511450381679,2373,2652
D,TRUE,BritishEnglish,FALSE,13,girls7121,Present,4,girls,L,Absent,0.41994285714285723,52.74736842105267,1848,2241
D,TRUE,BritishEnglish,FALSE,14,girls7728,Present,4,girls,L,Absent,0.4384116402116402,196.45205479452034,1962,2313
D,TRUE,BritishEnglish,FALSE,15,girls8781,Present,3,girls,L,Present,0.973900529100529,-302.75925925925935,1422,1680
D,TRUE,BritishEnglish,FALSE,16,girls9249,Absent,3,girls,L,Present,0.9200253968253971,-75.04516129032254,1322,1697
D,TRUE,BritishEnglish,FALSE,17,girls9264,Absent,4,girls,L,Present,0.6832010582010583,-161.04516129032254,1239,1611
D,TRUE,BritishEnglish,FALSE,18,girls10819,Present,4,girls,L,Present,0.9833925925925926,-191.313432835821,1420,1743
D,TRUE,BritishEnglish,FALSE,19,girls30950,Present,2,girls,L,Absent,0.4817936507936506,-899.3233333333333,2651,1370
D,TRUE,BritishEnglish,FALSE,20,girls30958,Absent,2,girls,L,Present,0.6091100529100528,-560.3233333333333,2143,1709
D,TRUE,BritishEnglish,FALSE,21,girls36724,Present,3,girls,L,Present,0.8399201058201056,-193.4787878787879,1438,1881
D,TRUE,BritishEnglish,FALSE,22,girls37260,Absent,2,girls,L,Present,0.7431904761904758,-126.58015267175551,1751,2136
D,TRUE,BritishEnglish,FALSE,23,hern42719,Present,2,hern,N,Present,0.7646370370370371,-62.244444444444525,1717,1914
D,TRUE,BritishEnglish,FALSE,24,learn2352,Absent,4,learn,N,Absent,0.5592333333333334,-132.7532467532469,1864,2192
D,TRUE,BritishEnglish,FALSE,25,learn3830,Absent,3,learn,N,Absent,0.5254539682539682,-510.64885496183206,1554,1611
D,TRUE,BritishEnglish,FALSE,26,learn3842,Absent,3,learn,N,Absent,0.1759079365079365,997.3511450381679,2819,3119
D,TRUE,BritishEnglish,FALSE,27,learn5168,Present,4,learn,N,Present,0.7641492063492066,188.60439560439568,1806,2160
D,TRUE,BritishEnglish,FALSE,28,learn6557,Present,4,learn,N,Absent,0.4321058201058203,-231.9076923076923,2262,1990
D,TRUE,BritishEnglish,FALSE,29,learn14552,Absent,3,learn,N,Absent,0.4511772486772487,403.12745098039227,2237,2432
D,TRUE,BritishEnglish,FALSE,30,learn15242,Absent,2,learn,N,Present,0.6602862433862432,-343.875,1822,2030
D,TRUE,BritishEnglish,FALSE,31,learn30708,Absent,3,learn,N,Present,0.728246031746032,-441.32333333333327,2113,1828
D,TRUE,BritishEnglish,FALSE,32,learns37623,Absent,2,learns,N,Present,0.5951502645502643,-36.58015267175551,1902,2226
D,TRUE,BritishEnglish,FALSE,33,learnt3954,Absent,3,learnt,N,Absent,0.19346031746031744,580.3511450381679,2667,2702
D,TRUE,BritishEnglish,FALSE,34,learnt4913,Present,3,learnt,N,Present,0.6183835978835978,-273.3956043956043,2166,1698
D,TRUE,BritishEnglish,FALSE,35,learnt36931,Present,2,learnt,N,Absent,0.5127798941798942,-39.58015267175551,1898,2223
D,TRUE,BritishEnglish,FALSE,36,learnt37114,Absent,3,learnt,N,Absent,0.4219645502645505,171.4198473282445,2052,2434
D,TRUE,BritishEnglish,FALSE,37,learnt37253,Present,3,learnt,N,Absent,0.540125396825397,94.41984732824449,1918,2357
D,TRUE,BritishEnglish,FALSE,38,term5667,Present,3,term,M,Present,0.5704751322751324,-478.8532110091742,1715,1619
D,TRUE,BritishEnglish,FALSE,39,term7278,Present,2,term,M,Absent,0.4216650793650793,124.74736842105267,2139,2313
D,TRUE,BritishEnglish,FALSE,40,term9089,Absent,3,term,M,Present,0.7138671957671957,-317.04516129032254,1990,1455
D,TRUE,BritishEnglish,FALSE,41,terms3547,Present,4,terms,M,Absent,0.2641925925925926,498.35114503816794,2304,2620
D,TRUE,BritishEnglish,FALSE,42,terms7274,Present,3,terms,M,Absent,0.42714074074074077,159.74736842105267,1884,2348
D,TRUE,BritishEnglish,FALSE,43,terms8922,Present,3,terms,M,Present,0.6602,-273.75925925925935,1500,1709
D,TRUE,BritishEnglish,FALSE,44,turn8684,Present,3,turn,N,Present,0.8996481481481481,-250.31944444444434,1760,1824
D,TRUE,BritishEnglish,FALSE,45,turn12588,Present,3,turn,N,Present,0.7594201058201058,-170.090909090909,1385,1641
D,TRUE,BritishEnglish,FALSE,46,turn14128,Present,4,turn,N,Present,0.989714814814815,3.4074074074073906,1472,1949
D,TRUE,BritishEnglish,FALSE,47,turn14515,Present,3,turn,N,Absent,0.3207978835978836,726.1274509803923,2283,2755
D,TRUE,BritishEnglish,FALSE,48,turn14517,Absent,2,turn,N,Absent,0.17551851851851846,514.1274509803923,2328,2543
D,TRUE,BritishEnglish,FALSE,49,turned606,Absent,3,turned,N,Absent,0.4549174603174602,-117.1954887218044,1829,2271
D,TRUE,BritishEnglish,FALSE,50,turned2120,Present,4,turned,N,Absent,0.5010962962962962,-78.75324675324691,1995,2246
D,TRUE,BritishEnglish,FALSE,51,turned2180,Present,3,turned,N,Present,0.6751666666666668,-302.7532467532469,2045,2022
D,TRUE,BritishEnglish,FALSE,52,turned3429,Absent,3,turned,N,Absent,0.3920126984126985,681.3511450381679,2403,2803
D,TRUE,BritishEnglish,FALSE,53,turned4154,Present,2,turned,N,Absent,0.4314148148148149,374.5903614457832,2062,2410
D,TRUE,BritishEnglish,FALSE,54,turned23663,Present,4,turned,N,Present,0.7613365079365078,18.3125,1740,2163
D,TRUE,BritishEnglish,FALSE,55,turned36334,Present,4,turned,N,Present,0.9786994708994712,-326.4787878787879,1477,1748
D,TRUE,BritishEnglish,FALSE,56,turns3334,Absent,2,turns,N,Absent,0.1610111111111112,698.3511450381679,2563,2820
D,TRUE,BritishEnglish,FALSE,57,world4429,Present,4,world,L,Present,0.5702793650793652,62.590361445783174,1786,2098
D,TRUE,BritishEnglish,FALSE,58,world13123,Present,4,world,L,Present,0.7649671957671961,-217.090909090909,1274,1594
D,TRUE,BritishEnglish,FALSE,59,world15080,Present,4,world,L,Absent,0.4654232804232804,-288.875,1918,2085
D,TRUE,BritishEnglish,FALSE,60,world30539,Absent,3,world,L,Absent,0.20067724867724868,-191.32333333333327,1799,2078
F,TRUE,NAmericanEnglish,TRUE,1,burnt59,Present,3,burnt,N,Present,0.5915306878306879,-656.1954887218044,1422,1732
F,TRUE,NAmericanEnglish,TRUE,2,burnt3611,Absent,2,burnt,N,Absent,0.401657671957672,645.3511450381679,2456,2767
F,TRUE,NAmericanEnglish,TRUE,3,churned3729,Present,2,churned,N,Absent,0.33636666666666665,-458.64885496183206,2713,1663
F,TRUE,NAmericanEnglish,TRUE,4,curl14566,Present,4,curl,L,Present,0.8550375661375662,-161.87254901960773,1493,1867
F,TRUE,NAmericanEnglish,TRUE,5,curl15255,Absent,2,curl,L,Absent,0.46818518518518537,-291.875,1852,2082
F,TRUE,NAmericanEnglish,TRUE,6,firm1794,Absent,4,firm,M,Present,0.85174550264550275,83.44444444444434,1606,1910
F,TRUE,NAmericanEnglish,TRUE,7,firm36165,Present,4,firm,M,Absent,0.5455661375661377,-20.478787878787898,1743,2054
F,TRUE,NAmericanEnglish,TRUE,8,firms38493,Present,5,firms,M,Present,0.7578873015873016,-544.0101010101009,1416,1494
F,TRUE,NAmericanEnglish,TRUE,9,girl15366,Absent,2,girl,L,Absent,0.5079804232804234,-418.875,2118,1955
F,TRUE,NAmericanEnglish,TRUE,10,girls2107,Present,4,girls,L,Absent,0.4897285714285715,-308.7532467532469,2349,2016
F,TRUE,NAmericanEnglish,TRUE,11,girls3375,Absent,3,girls,L,Present,0.6252830687830687,-335.64885496183206,2445,1786
F,TRUE,NAmericanEnglish,TRUE,12,girls3958,Absent,4,girls,L,Absent,0.12439470899470903,530.3511450381679,2373,2652
F,TRUE,NAmericanEnglish,TRUE,13,girls7121,Absent,5,girls,L,Absent,0.41994285714285723,52.74736842105267,1848,2241
F,TRUE,NAmericanEnglish,TRUE,14,girls7728,Absent,5,girls,L,Absent,0.4384116402116402,196.45205479452034,1962,2313
F,TRUE,NAmericanEnglish,TRUE,15,girls8781,Present,2,girls,L,Present,0.973900529100529,-302.75925925925935,1422,1680
F,TRUE,NAmericanEnglish,TRUE,16,girls9249,Present,4,girls,L,Present,0.9200253968253971,-75.04516129032254,1322,1697
F,TRUE,NAmericanEnglish,TRUE,17,girls9264,Absent,3,girls,L,Present,0.6832010582010583,-161.04516129032254,1239,1611
F,TRUE,NAmericanEnglish,TRUE,18,girls10819,Present,5,girls,L,Present,0.9833925925925926,-191.313432835821,1420,1743
F,TRUE,NAmericanEnglish,TRUE,19,girls30950,Present,5,girls,L,Absent,0.4817936507936506,-899.3233333333333,2651,1370
F,TRUE,NAmericanEnglish,TRUE,20,girls30958,Present,5,girls,L,Present,0.6091100529100528,-560.3233333333333,2143,1709
F,TRUE,NAmericanEnglish,TRUE,21,girls36724,Present,4,girls,L,Present,0.8399201058201056,-193.4787878787879,1438,1881
F,TRUE,NAmericanEnglish,TRUE,22,girls37260,Absent,4,girls,L,Present,0.7431904761904758,-126.58015267175551,1751,2136
F,TRUE,NAmericanEnglish,TRUE,23,hern42719,Absent,3,hern,N,Present,0.7646370370370371,-62.244444444444525,1717,1914
F,TRUE,NAmericanEnglish,TRUE,24,learn2352,Present,2,learn,N,Absent,0.5592333333333334,-132.7532467532469,1864,2192
F,TRUE,NAmericanEnglish,TRUE,25,learn3830,Absent,4,learn,N,Absent,0.5254539682539682,-510.64885496183206,1554,1611
F,TRUE,NAmericanEnglish,TRUE,26,learn3842,Absent,4,learn,N,Absent,0.1759079365079365,997.3511450381679,2819,3119
F,TRUE,NAmericanEnglish,TRUE,27,learn5168,Absent,2,learn,N,Present,0.7641492063492066,188.60439560439568,1806,2160
F,TRUE,NAmericanEnglish,TRUE,28,learn6557,Present,5,learn,N,Absent,0.4321058201058203,-231.9076923076923,2262,1990
F,TRUE,NAmericanEnglish,TRUE,29,learn14552,Absent,2,learn,N,Absent,0.4511772486772487,403.12745098039227,2237,2432
F,TRUE,NAmericanEnglish,TRUE,30,learn15242,Present,3,learn,N,Present,0.6602862433862432,-343.875,1822,2030
F,TRUE,NAmericanEnglish,TRUE,31,learn30708,Present,5,learn,N,Present,0.728246031746032,-441.32333333333327,2113,1828
F,TRUE,NAmericanEnglish,TRUE,32,learns37623,Absent,3,learns,N,Present,0.5951502645502643,-36.58015267175551,1902,2226
F,TRUE,NAmericanEnglish,TRUE,33,learnt3954,Absent,4,learnt,N,Absent,0.19346031746031744,580.3511450381679,2667,2702
F,TRUE,NAmericanEnglish,TRUE,34,learnt4913,Present,4,learnt,N,Present,0.6183835978835978,-273.3956043956043,2166,1698
F,TRUE,NAmericanEnglish,TRUE,35,learnt36931,Absent,3,learnt,N,Absent,0.5127798941798942,-39.58015267175551,1898,2223
F,TRUE,NAmericanEnglish,TRUE,36,learnt37114,Absent,4,learnt,N,Absent,0.4219645502645505,171.4198473282445,2052,2434
F,TRUE,NAmericanEnglish,TRUE,37,learnt37253,Present,4,learnt,N,Absent,0.540125396825397,94.41984732824449,1918,2357
F,TRUE,NAmericanEnglish,TRUE,38,term5667,Present,3,term,M,Present,0.5704751322751324,-478.8532110091742,1715,1619
F,TRUE,NAmericanEnglish,TRUE,39,term7278,Absent,3,term,M,Absent,0.4216650793650793,124.74736842105267,2139,2313
F,TRUE,NAmericanEnglish,TRUE,40,term9089,Present,5,term,M,Present,0.7138671957671957,-317.04516129032254,1990,1455
F,TRUE,NAmericanEnglish,TRUE,41,terms3547,Absent,5,terms,M,Absent,0.2641925925925926,498.35114503816794,2304,2620
F,TRUE,NAmericanEnglish,TRUE,42,terms7274,Present,4,terms,M,Absent,0.42714074074074077,159.74736842105267,1884,2348
F,TRUE,NAmericanEnglish,TRUE,43,terms8922,Absent,4,terms,M,Present,0.6602,-273.75925925925935,1500,1709
F,TRUE,NAmericanEnglish,TRUE,44,turn8684,Present,5,turn,N,Present,0.8996481481481481,-250.31944444444434,1760,1824
F,TRUE,NAmericanEnglish,TRUE,45,turn12588,Present,5,turn,N,Present,0.7594201058201058,-170.090909090909,1385,1641
F,TRUE,NAmericanEnglish,TRUE,46,turn14128,Present,5,turn,N,Present,0.989714814814815,3.4074074074073906,1472,1949
F,TRUE,NAmericanEnglish,TRUE,47,turn14515,Absent,2,turn,N,Absent,0.3207978835978836,726.1274509803923,2283,2755
F,TRUE,NAmericanEnglish,TRUE,48,turn14517,Absent,5,turn,N,Absent,0.17551851851851846,514.1274509803923,2328,2543
F,TRUE,NAmericanEnglish,TRUE,49,turned606,Absent,2,turned,N,Absent,0.4549174603174602,-117.1954887218044,1829,2271
F,TRUE,NAmericanEnglish,TRUE,50,turned2120,Absent,2,turned,N,Absent,0.5010962962962962,-78.75324675324691,1995,2246
F,TRUE,NAmericanEnglish,TRUE,51,turned2180,Present,3,turned,N,Present,0.6751666666666668,-302.7532467532469,2045,2022
F,TRUE,NAmericanEnglish,TRUE,52,turned3429,Absent,4,turned,N,Absent,0.3920126984126985,681.3511450381679,2403,2803
F,TRUE,NAmericanEnglish,TRUE,53,turned4154,Present,5,turned,N,Absent,0.4314148148148149,374.5903614457832,2062,2410
F,TRUE,NAmericanEnglish,TRUE,54,turned23663,Present,3,turned,N,Present,0.7613365079365078,18.3125,1740,2163
F,TRUE,NAmericanEnglish,TRUE,55,turned36334,Absent,3,turned,N,Present,0.9786994708994712,-326.4787878787879,1477,1748
F,TRUE,NAmericanEnglish,TRUE,56,turns3334,Present,2,turns,N,Absent,0.1610111111111112,698.3511450381679,2563,2820
F,TRUE,NAmericanEnglish,TRUE,57,world4429,Present,5,world,L,Present,0.5702793650793652,62.590361445783174,1786,2098
F,TRUE,NAmericanEnglish,TRUE,58,world13123,Absent,2,world,L,Present,0.7649671957671961,-217.090909090909,1274,1594
F,TRUE,NAmericanEnglish,TRUE,59,world15080,Absent,5,world,L,Absent,0.4654232804232804,-288.875,1918,2085
F,TRUE,NAmericanEnglish,TRUE,60,world30539,Present,3,world,L,Absent,0.20067724867724868,-191.32333333333327,1799,2078
A,TRUE,NZEnglish,FALSE,1,burnt3611,Absent,5,burnt,N,Absent,0.401657671957672,645.3511450381679,2456,2767
A,TRUE,NZEnglish,FALSE,2,churned3729,Absent,5,churned,N,Absent,0.33636666666666665,-458.64885496183206,2713,1663
A,TRUE,NZEnglish,FALSE,3,curl14566,Absent,5,curl,L,Present,0.8550375661375662,-161.87254901960773,1493,1867
A,TRUE,NZEnglish,FALSE,4,curl15255,Absent,3,curl,L,Absent,0.46818518518518537,-291.875,1852,2082
A,TRUE,NZEnglish,FALSE,5,firm1794,Absent,5,firm,M,Present,0.85174550264550275,83.44444444444434,1606,1910
A,TRUE,NZEnglish,FALSE,6,firm36165,Present,3,firm,M,Absent,0.5455661375661377,-20.478787878787898,1743,2054
A,TRUE,NZEnglish,FALSE,7,firms38493,Present,5,firms,M,Present,0.7578873015873016,-544.0101010101009,1416,1494
A,TRUE,NZEnglish,FALSE,8,girl15366,Present,2,girl,L,Absent,0.5079804232804234,-418.875,2118,1955
A,TRUE,NZEnglish,FALSE,9,girls10819,Present,5,girls,L,Present,0.9833925925925926,-191.313432835821,1420,1743
A,TRUE,NZEnglish,FALSE,10,girls2107,Present,4,girls,L,Absent,0.4897285714285715,-308.7532467532469,2349,2016
A,TRUE,NZEnglish,FALSE,11,girls30950,Present,4,girls,L,Absent,0.4817936507936506,-899.3233333333333,2651,1370
A,TRUE,NZEnglish,FALSE,12,girls30958,Present,5,girls,L,Present,0.6091100529100528,-560.3233333333333,2143,1709
A,TRUE,NZEnglish,FALSE,13,girls3375,Absent,1,girls,L,Present,0.6252830687830687,-335.64885496183206,2445,1786
A,TRUE,NZEnglish,FALSE,14,girls36724,Present,5,girls,L,Present,0.8399201058201056,-193.4787878787879,1438,1881
A,TRUE,NZEnglish,FALSE,15,girls37260,Absent,3,girls,L,Present,0.7431904761904758,-126.58015267175551,1751,2136
A,TRUE,NZEnglish,FALSE,16,girls3958,Absent,4,girls,L,Absent,0.12439470899470903,530.3511450381679,2373,2652
A,TRUE,NZEnglish,FALSE,17,girls7121,Absent,5,girls,L,Absent,0.41994285714285723,52.74736842105267,1848,2241
A,TRUE,NZEnglish,FALSE,18,girls7728,Absent,5,girls,L,Absent,0.4384116402116402,196.45205479452034,1962,2313
A,TRUE,NZEnglish,FALSE,19,girls8781,Absent,5,girls,L,Present,0.973900529100529,-302.75925925925935,1422,1680
A,TRUE,NZEnglish,FALSE,20,girls9249,Present,5,girls,L,Present,0.9200253968253971,-75.04516129032254,1322,1697
A,TRUE,NZEnglish,FALSE,21,girls9264,Present,2,girls,L,Present,0.6832010582010583,-161.04516129032254,1239,1611
A,TRUE,NZEnglish,FALSE,22,hern42719,Absent,5,hern,N,Present,0.7646370370370371,-62.244444444444525,1717,1914
A,TRUE,NZEnglish,FALSE,23,learn14552,Absent,5,learn,N,Absent,0.4511772486772487,403.12745098039227,2237,2432
A,TRUE,NZEnglish,FALSE,24,learn15242,Present,4,learn,N,Present,0.6602862433862432,-343.875,1822,2030
A,TRUE,NZEnglish,FALSE,25,learn2352,Present,3,learn,N,Absent,0.5592333333333334,-132.7532467532469,1864,2192
A,TRUE,NZEnglish,FALSE,26,learn30708,Present,1,learn,N,Present,0.728246031746032,-441.32333333333327,2113,1828
A,TRUE,NZEnglish,FALSE,27,learn3830,Absent,4,learn,N,Absent,0.5254539682539682,-510.64885496183206,1554,1611
A,TRUE,NZEnglish,FALSE,28,learn3842,Absent,5,learn,N,Absent,0.1759079365079365,997.3511450381679,2819,3119
A,TRUE,NZEnglish,FALSE,29,learn5168,Present,1,learn,N,Present,0.7641492063492066,188.60439560439568,1806,2160
A,TRUE,NZEnglish,FALSE,30,learn6557,Absent,5,learn,N,Absent,0.4321058201058203,-231.9076923076923,2262,1990
A,TRUE,NZEnglish,FALSE,31,learns37623,Absent,2,learns,N,Present,0.5951502645502643,-36.58015267175551,1902,2226
A,TRUE,NZEnglish,FALSE,32,learnt36931,Absent,4,learnt,N,Absent,0.5127798941798942,-39.58015267175551,1898,2223
A,TRUE,NZEnglish,FALSE,33,learnt3954,Absent,4,learnt,N,Absent,0.19346031746031744,580.3511450381679,2667,2702
A,TRUE,NZEnglish,FALSE,34,learnt4913,Present,5,learnt,N,Present,0.6183835978835978,-273.3956043956043,2166,1698
A,TRUE,NZEnglish,FALSE,35,turned2120,Present,4,turned,N,Absent,0.5010962962962962,-78.75324675324691,1995,2246
A,TRUE,NZEnglish,FALSE,36,turned2180,Present,4,turned,N,Present,0.6751666666666668,-302.7532467532469,2045,2022
